name,value,date
Neo4j,6.97,2012-11
Neo4j,6.38,2012-12
Neo4j,6.156000000000001,2013-01
Neo4j,7.117000000000001,2013-02
Neo4j,7.438,2013-03
Neo4j,8.341000000000001,2013-04
Neo4j,8.129,2013-05
Neo4j,8.832,2013-06
Neo4j,8.917,2013-07
Neo4j,9.726,2013-08
Neo4j,10.329,2013-09
Neo4j,10.662,2013-10
Neo4j,10.298,2013-11
Neo4j,13.773,2013-12
Neo4j,14.743,2014-01
Neo4j,17.937,2014-02
Neo4j,18.769000000000002,2014-03
Neo4j,20.555,2014-04
Neo4j,21.461,2014-05
Neo4j,22.5,2014-06
Neo4j,22.248,2014-07
Neo4j,22.91,2014-08
Neo4j,24.223000000000003,2014-09
Neo4j,23.680999999999997,2014-10
Neo4j,24.651,2014-11
Neo4j,25.168000000000003,2014-12
Neo4j,24.424,2015-01
Neo4j,26.8,2015-02
Neo4j,27.622,2015-03
Neo4j,28.418000000000003,2015-04
Neo4j,28.644000000000002,2015-05
Neo4j,30.5,2015-06
Neo4j,31.343000000000004,2015-07
Neo4j,33.157,2015-08
Neo4j,33.54,2015-09
Neo4j,33.412,2015-10
Neo4j,34.044000000000004,2015-11
Neo4j,33.183,2015-12
Neo4j,33.007,2016-01
Neo4j,32.286,2016-02
Neo4j,32.356,2016-03
Neo4j,31.914,2016-04
Neo4j,32.611,2016-05
Neo4j,34.028,2016-06
Neo4j,33.685,2016-07
Neo4j,35.565,2016-08
Neo4j,36.366,2016-09
Neo4j,36.45,2016-10
Neo4j,36.751,2016-11
Neo4j,36.827,2016-12
Neo4j,36.265,2017-01
Neo4j,36.266,2017-02
Neo4j,34.319,2017-03
Neo4j,34.912,2017-04
Neo4j,36.145,2017-05
Neo4j,37.871,2017-06
Neo4j,38.518,2017-07
Neo4j,37.998000000000005,2017-08
Neo4j,38.423,2017-09
Neo4j,37.945,2017-10
Neo4j,38.45,2017-11
Neo4j,38.727,2017-12
Neo4j,39.965,2018-01
Neo4j,39.821999999999996,2018-02
Neo4j,40.9,2018-03
Neo4j,40.898,2018-04
Neo4j,40.583,2018-05
Neo4j,41.973,2018-06
Neo4j,41.878,2018-07
Neo4j,40.923,2018-08
Neo4j,40.098,2018-09
Neo4j,42.653,2018-10
Neo4j,43.12,2018-11
Neo4j,45.556000000000004,2018-12
Neo4j,46.799,2019-01
Neo4j,47.858999999999995,2019-02
Neo4j,48.581,2019-03
Neo4j,49.49,2019-04
Neo4j,51.034,2019-05
Neo4j,49.556999999999995,2019-06
Neo4j,48.98,2019-07
Neo4j,48.391000000000005,2019-08
Neo4j,48.217,2019-09
Neo4j,49.461999999999996,2019-10
Neo4j,50.534,2019-11
Neo4j,50.56,2019-12
Microsoft Azure Cosmos DB,0.0,2012-11
Microsoft Azure Cosmos DB,0.0,2012-12
Microsoft Azure Cosmos DB,0.0,2013-01
Microsoft Azure Cosmos DB,0.0,2013-02
Microsoft Azure Cosmos DB,0.0,2013-03
Microsoft Azure Cosmos DB,0.0,2013-04
Microsoft Azure Cosmos DB,0.0,2013-05
Microsoft Azure Cosmos DB,0.0,2013-06
Microsoft Azure Cosmos DB,0.0,2013-07
Microsoft Azure Cosmos DB,0.0,2013-08
Microsoft Azure Cosmos DB,0.0,2013-09
Microsoft Azure Cosmos DB,0.0,2013-10
Microsoft Azure Cosmos DB,0.0,2013-11
Microsoft Azure Cosmos DB,0.0,2013-12
Microsoft Azure Cosmos DB,0.0,2014-01
Microsoft Azure Cosmos DB,0.0,2014-02
Microsoft Azure Cosmos DB,0.0,2014-03
Microsoft Azure Cosmos DB,0.0,2014-04
Microsoft Azure Cosmos DB,0.0,2014-05
Microsoft Azure Cosmos DB,0.0,2014-06
Microsoft Azure Cosmos DB,0.0,2014-07
Microsoft Azure Cosmos DB,0.0,2014-08
Microsoft Azure Cosmos DB,0.0,2014-09
Microsoft Azure Cosmos DB,0.65,2014-10
Microsoft Azure Cosmos DB,0.644,2014-11
Microsoft Azure Cosmos DB,0.6629999999999999,2014-12
Microsoft Azure Cosmos DB,0.565,2015-01
Microsoft Azure Cosmos DB,0.585,2015-02
Microsoft Azure Cosmos DB,0.6920000000000001,2015-03
Microsoft Azure Cosmos DB,0.823,2015-04
Microsoft Azure Cosmos DB,0.965,2015-05
Microsoft Azure Cosmos DB,1.119,2015-06
Microsoft Azure Cosmos DB,1.298,2015-07
Microsoft Azure Cosmos DB,1.406,2015-08
Microsoft Azure Cosmos DB,1.495,2015-09
Microsoft Azure Cosmos DB,1.555,2015-10
Microsoft Azure Cosmos DB,1.8769999999999998,2015-11
Microsoft Azure Cosmos DB,1.976,2015-12
Microsoft Azure Cosmos DB,2.037,2016-01
Microsoft Azure Cosmos DB,2.123,2016-02
Microsoft Azure Cosmos DB,2.166,2016-03
Microsoft Azure Cosmos DB,2.023,2016-04
Microsoft Azure Cosmos DB,2.301,2016-05
Microsoft Azure Cosmos DB,2.351,2016-06
Microsoft Azure Cosmos DB,2.411,2016-07
Microsoft Azure Cosmos DB,2.55,2016-08
Microsoft Azure Cosmos DB,2.8169999999999997,2016-09
Microsoft Azure Cosmos DB,2.8930000000000002,2016-10
Microsoft Azure Cosmos DB,3.252,2016-11
Microsoft Azure Cosmos DB,3.425,2016-12
Microsoft Azure Cosmos DB,3.512,2017-01
Microsoft Azure Cosmos DB,3.735,2017-02
Microsoft Azure Cosmos DB,3.95,2017-03
Microsoft Azure Cosmos DB,4.279,2017-04
Microsoft Azure Cosmos DB,4.84,2017-05
Microsoft Azure Cosmos DB,6.377000000000001,2017-06
Microsoft Azure Cosmos DB,7.705,2017-07
Microsoft Azure Cosmos DB,9.421,2017-08
Microsoft Azure Cosmos DB,11.228,2017-09
Microsoft Azure Cosmos DB,12.63,2017-10
Microsoft Azure Cosmos DB,13.032,2017-11
Microsoft Azure Cosmos DB,14.133,2017-12
Microsoft Azure Cosmos DB,14.856,2018-01
Microsoft Azure Cosmos DB,16.184,2018-02
Microsoft Azure Cosmos DB,16.756,2018-03
Microsoft Azure Cosmos DB,17.187,2018-04
Microsoft Azure Cosmos DB,17.537,2018-05
Microsoft Azure Cosmos DB,19.197,2018-06
Microsoft Azure Cosmos DB,19.45,2018-07
Microsoft Azure Cosmos DB,19.524,2018-08
Microsoft Azure Cosmos DB,19.177,2018-09
Microsoft Azure Cosmos DB,20.259,2018-10
Microsoft Azure Cosmos DB,22.034000000000002,2018-11
Microsoft Azure Cosmos DB,23.375999999999998,2018-12
Microsoft Azure Cosmos DB,24.384,2019-01
Microsoft Azure Cosmos DB,24.857,2019-02
Microsoft Azure Cosmos DB,24.825,2019-03
Microsoft Azure Cosmos DB,26.276999999999997,2019-04
Microsoft Azure Cosmos DB,27.593000000000004,2019-05
Microsoft Azure Cosmos DB,28.246,2019-06
Microsoft Azure Cosmos DB,29.081,2019-07
Microsoft Azure Cosmos DB,29.936,2019-08
Microsoft Azure Cosmos DB,30.865,2019-09
Microsoft Azure Cosmos DB,31.329,2019-10
Microsoft Azure Cosmos DB,31.979,2019-11
Microsoft Azure Cosmos DB,31.435,2019-12
OrientDB,0.23,2012-11
OrientDB,0.215,2012-12
OrientDB,0.25,2013-01
OrientDB,0.324,2013-02
OrientDB,0.415,2013-03
OrientDB,0.371,2013-04
OrientDB,0.496,2013-05
OrientDB,0.626,2013-06
OrientDB,0.705,2013-07
OrientDB,0.917,2013-08
OrientDB,0.799,2013-09
OrientDB,0.81,2013-10
OrientDB,0.816,2013-11
OrientDB,1.3780000000000001,2013-12
OrientDB,1.6909999999999998,2014-01
OrientDB,2.055,2014-02
OrientDB,1.601,2014-03
OrientDB,1.7009999999999998,2014-04
OrientDB,1.679,2014-05
OrientDB,1.725,2014-06
OrientDB,1.7069999999999999,2014-07
OrientDB,1.7790000000000001,2014-08
OrientDB,1.931,2014-09
OrientDB,2.002,2014-10
OrientDB,2.02,2014-11
OrientDB,2.176,2014-12
OrientDB,2.535,2015-01
OrientDB,2.928,2015-02
OrientDB,3.272,2015-03
OrientDB,3.3739999999999997,2015-04
OrientDB,3.991,2015-05
OrientDB,4.232,2015-06
OrientDB,4.462,2015-07
OrientDB,4.654,2015-08
OrientDB,4.6,2015-09
OrientDB,4.931,2015-10
OrientDB,5.502000000000001,2015-11
OrientDB,5.796,2015-12
OrientDB,6.093999999999999,2016-01
OrientDB,6.422000000000001,2016-02
OrientDB,6.66,2016-03
OrientDB,6.305,2016-04
OrientDB,6.126,2016-05
OrientDB,5.9270000000000005,2016-06
OrientDB,5.835,2016-07
OrientDB,5.965,2016-08
OrientDB,6.396,2016-09
OrientDB,6.247000000000001,2016-10
OrientDB,6.075,2016-11
OrientDB,5.869,2016-12
OrientDB,5.81,2017-01
OrientDB,5.872999999999999,2017-02
OrientDB,5.343,2017-03
OrientDB,5.439,2017-04
OrientDB,5.74,2017-05
OrientDB,5.813,2017-06
OrientDB,5.57,2017-07
OrientDB,5.666,2017-08
OrientDB,5.895,2017-09
OrientDB,6.132000000000001,2017-10
OrientDB,6.104,2017-11
OrientDB,6.752000000000001,2017-12
OrientDB,6.688,2018-01
OrientDB,5.943,2018-02
OrientDB,6.457999999999999,2018-03
OrientDB,5.642,2018-04
OrientDB,5.25,2018-05
OrientDB,5.348,2018-06
OrientDB,5.391,2018-07
OrientDB,4.91,2018-08
OrientDB,5.476,2018-09
OrientDB,5.68,2018-10
OrientDB,5.7989999999999995,2018-11
OrientDB,6.08,2018-12
OrientDB,5.74,2019-01
OrientDB,6.047999999999999,2019-02
OrientDB,6.132000000000001,2019-03
OrientDB,6.192,2019-04
OrientDB,6.371,2019-05
OrientDB,5.593999999999999,2019-06
OrientDB,5.695,2019-07
OrientDB,6.284,2019-08
OrientDB,5.061,2019-09
OrientDB,5.135,2019-10
OrientDB,5.385,2019-11
OrientDB,4.926,2019-12
ArangoDB,0.005,2012-11
ArangoDB,0.005,2012-12
ArangoDB,0.005,2013-01
ArangoDB,0.005,2013-02
ArangoDB,0.005,2013-03
ArangoDB,0.005,2013-04
ArangoDB,0.005,2013-05
ArangoDB,0.005,2013-06
ArangoDB,0.005,2013-07
ArangoDB,0.005,2013-08
ArangoDB,0.005,2013-09
ArangoDB,0.005,2013-10
ArangoDB,0.005,2013-11
ArangoDB,0.02,2013-12
ArangoDB,0.071,2014-01
ArangoDB,0.065,2014-02
ArangoDB,0.102,2014-03
ArangoDB,0.08800000000000001,2014-04
ArangoDB,0.068,2014-05
ArangoDB,0.2,2014-06
ArangoDB,0.233,2014-07
ArangoDB,0.26,2014-08
ArangoDB,0.252,2014-09
ArangoDB,0.23,2014-10
ArangoDB,0.31,2014-11
ArangoDB,0.475,2014-12
ArangoDB,0.621,2015-01
ArangoDB,0.735,2015-02
ArangoDB,0.8320000000000001,2015-03
ArangoDB,0.972,2015-04
ArangoDB,1.0979999999999999,2015-05
ArangoDB,1.2009999999999998,2015-06
ArangoDB,1.294,2015-07
ArangoDB,1.3880000000000001,2015-08
ArangoDB,1.36,2015-09
ArangoDB,1.4769999999999999,2015-10
ArangoDB,1.61,2015-11
ArangoDB,1.3769999999999998,2015-12
ArangoDB,1.412,2016-01
ArangoDB,1.4480000000000002,2016-02
ArangoDB,1.676,2016-03
ArangoDB,1.51,2016-04
ArangoDB,1.564,2016-05
ArangoDB,1.6569999999999998,2016-06
ArangoDB,1.7530000000000001,2016-07
ArangoDB,1.9340000000000002,2016-08
ArangoDB,2.13,2016-09
ArangoDB,2.155,2016-10
ArangoDB,2.2769999999999997,2016-11
ArangoDB,2.39,2016-12
ArangoDB,2.414,2017-01
ArangoDB,2.484,2017-02
ArangoDB,2.381,2017-03
ArangoDB,2.612,2017-04
ArangoDB,2.957,2017-05
ArangoDB,3.0839999999999996,2017-06
ArangoDB,2.96,2017-07
ArangoDB,2.923,2017-08
ArangoDB,2.997,2017-09
ArangoDB,3.1510000000000002,2017-10
ArangoDB,3.1460000000000004,2017-11
ArangoDB,3.611,2017-12
ArangoDB,3.8089999999999997,2018-01
ArangoDB,3.472,2018-02
ArangoDB,4.118,2018-03
ArangoDB,3.802,2018-04
ArangoDB,3.7030000000000003,2018-05
ArangoDB,3.522,2018-06
ArangoDB,3.452,2018-07
ArangoDB,3.338,2018-08
ArangoDB,4.048,2018-09
ArangoDB,4.247,2018-10
ArangoDB,4.149,2018-11
ArangoDB,4.2780000000000005,2018-12
ArangoDB,4.283,2019-01
ArangoDB,4.357,2019-02
ArangoDB,4.2589999999999995,2019-03
ArangoDB,4.293,2019-04
ArangoDB,4.794,2019-05
ArangoDB,4.574,2019-06
ArangoDB,4.664,2019-07
ArangoDB,5.121,2019-08
ArangoDB,4.36,2019-09
ArangoDB,4.879,2019-10
ArangoDB,5.0169999999999995,2019-11
ArangoDB,4.875,2019-12
Virtuoso,1.05,2012-11
Virtuoso,1.78,2012-12
Virtuoso,1.901,2013-01
Virtuoso,1.791,2013-02
Virtuoso,1.847,2013-03
Virtuoso,1.965,2013-04
Virtuoso,1.703,2013-05
Virtuoso,2.174,2013-06
Virtuoso,2.0180000000000002,2013-07
Virtuoso,2.141,2013-08
Virtuoso,2.119,2013-09
Virtuoso,2.076,2013-10
Virtuoso,2.125,2013-11
Virtuoso,2.293,2013-12
Virtuoso,2.252,2014-01
Virtuoso,2.485,2014-02
Virtuoso,2.2769999999999997,2014-03
Virtuoso,2.3680000000000003,2014-04
Virtuoso,2.356,2014-05
Virtuoso,2.448,2014-06
Virtuoso,2.392,2014-07
Virtuoso,2.468,2014-08
Virtuoso,2.6310000000000002,2014-09
Virtuoso,2.8930000000000002,2014-10
Virtuoso,2.863,2014-11
Virtuoso,2.905,2014-12
Virtuoso,3.003,2015-01
Virtuoso,2.983,2015-02
Virtuoso,2.822,2015-03
Virtuoso,2.825,2015-04
Virtuoso,3.0610000000000004,2015-05
Virtuoso,3.016,2015-06
Virtuoso,3.065,2015-07
Virtuoso,3.716,2015-08
Virtuoso,3.2089999999999996,2015-09
Virtuoso,3.342,2015-10
Virtuoso,3.5580000000000003,2015-11
Virtuoso,3.19,2015-12
Virtuoso,3.0380000000000003,2016-01
Virtuoso,2.988,2016-02
Virtuoso,2.8169999999999997,2016-03
Virtuoso,2.392,2016-04
Virtuoso,2.147,2016-05
Virtuoso,2.119,2016-06
Virtuoso,2.3080000000000003,2016-07
Virtuoso,2.399,2016-08
Virtuoso,2.497,2016-09
Virtuoso,2.69,2016-10
Virtuoso,2.557,2016-11
Virtuoso,2.484,2016-12
Virtuoso,2.374,2017-01
Virtuoso,2.141,2017-02
Virtuoso,1.975,2017-03
Virtuoso,1.8659999999999999,2017-04
Virtuoso,2.06,2017-05
Virtuoso,2.002,2017-06
Virtuoso,1.993,2017-07
Virtuoso,1.982,2017-08
Virtuoso,1.891,2017-09
Virtuoso,1.859,2017-10
Virtuoso,1.8840000000000001,2017-11
Virtuoso,1.8119999999999998,2017-12
Virtuoso,1.8359999999999999,2018-01
Virtuoso,1.8319999999999999,2018-02
Virtuoso,1.824,2018-03
Virtuoso,1.801,2018-04
Virtuoso,1.794,2018-05
Virtuoso,1.7819999999999998,2018-06
Virtuoso,1.994,2018-07
Virtuoso,2.049,2018-08
Virtuoso,2.059,2018-09
Virtuoso,2.195,2018-10
Virtuoso,2.375,2018-11
Virtuoso,2.48,2018-12
Virtuoso,2.648,2019-01
Virtuoso,2.938,2019-02
Virtuoso,3.197,2019-03
Virtuoso,3.315,2019-04
Virtuoso,3.32,2019-05
Virtuoso,3.111,2019-06
Virtuoso,3.1239999999999997,2019-07
Virtuoso,3.0589999999999997,2019-08
Virtuoso,2.795,2019-09
Virtuoso,2.727,2019-10
Virtuoso,2.634,2019-11
Virtuoso,2.637,2019-12
JanusGraph,0.0,2012-11
JanusGraph,0.0,2012-12
JanusGraph,0.0,2013-01
JanusGraph,0.0,2013-02
JanusGraph,0.0,2013-03
JanusGraph,0.0,2013-04
JanusGraph,0.0,2013-05
JanusGraph,0.0,2013-06
JanusGraph,0.0,2013-07
JanusGraph,0.0,2013-08
JanusGraph,0.0,2013-09
JanusGraph,0.0,2013-10
JanusGraph,0.0,2013-11
JanusGraph,0.0,2013-12
JanusGraph,0.0,2014-01
JanusGraph,0.0,2014-02
JanusGraph,0.0,2014-03
JanusGraph,0.0,2014-04
JanusGraph,0.0,2014-05
JanusGraph,0.0,2014-06
JanusGraph,0.0,2014-07
JanusGraph,0.0,2014-08
JanusGraph,0.0,2014-09
JanusGraph,0.0,2014-10
JanusGraph,0.0,2014-11
JanusGraph,0.0,2014-12
JanusGraph,0.0,2015-01
JanusGraph,0.0,2015-02
JanusGraph,0.0,2015-03
JanusGraph,0.0,2015-04
JanusGraph,0.0,2015-05
JanusGraph,0.0,2015-06
JanusGraph,0.0,2015-07
JanusGraph,0.0,2015-08
JanusGraph,0.0,2015-09
JanusGraph,0.0,2015-10
JanusGraph,0.0,2015-11
JanusGraph,0.0,2015-12
JanusGraph,0.0,2016-01
JanusGraph,0.0,2016-02
JanusGraph,0.0,2016-03
JanusGraph,0.0,2016-04
JanusGraph,0.0,2016-05
JanusGraph,0.0,2016-06
JanusGraph,0.0,2016-07
JanusGraph,0.0,2016-08
JanusGraph,0.0,2016-09
JanusGraph,0.0,2016-10
JanusGraph,0.0,2016-11
JanusGraph,0.0,2016-12
JanusGraph,0.0,2017-01
JanusGraph,0.0,2017-02
JanusGraph,0.0,2017-03
JanusGraph,0.0,2017-04
JanusGraph,0.11900000000000001,2017-05
JanusGraph,0.122,2017-06
JanusGraph,0.228,2017-07
JanusGraph,0.226,2017-08
JanusGraph,0.22,2017-09
JanusGraph,0.244,2017-10
JanusGraph,0.261,2017-11
JanusGraph,0.314,2017-12
JanusGraph,0.418,2018-01
JanusGraph,0.215,2018-02
JanusGraph,0.301,2018-03
JanusGraph,0.293,2018-04
JanusGraph,0.408,2018-05
JanusGraph,0.359,2018-06
JanusGraph,0.499,2018-07
JanusGraph,0.539,2018-08
JanusGraph,0.902,2018-09
JanusGraph,1.014,2018-10
JanusGraph,1.1159999999999999,2018-11
JanusGraph,1.2570000000000001,2018-12
JanusGraph,1.256,2019-01
JanusGraph,1.23,2019-02
JanusGraph,1.3259999999999998,2019-03
JanusGraph,1.382,2019-04
JanusGraph,1.624,2019-05
JanusGraph,1.5519999999999998,2019-06
JanusGraph,1.67,2019-07
JanusGraph,1.9409999999999998,2019-08
JanusGraph,1.454,2019-09
JanusGraph,1.6480000000000001,2019-10
JanusGraph,1.796,2019-11
JanusGraph,1.749,2019-12
Amazon Neptune,0.0,2012-11
Amazon Neptune,0.0,2012-12
Amazon Neptune,0.0,2013-01
Amazon Neptune,0.0,2013-02
Amazon Neptune,0.0,2013-03
Amazon Neptune,0.0,2013-04
Amazon Neptune,0.0,2013-05
Amazon Neptune,0.0,2013-06
Amazon Neptune,0.0,2013-07
Amazon Neptune,0.0,2013-08
Amazon Neptune,0.0,2013-09
Amazon Neptune,0.0,2013-10
Amazon Neptune,0.0,2013-11
Amazon Neptune,0.0,2013-12
Amazon Neptune,0.0,2014-01
Amazon Neptune,0.0,2014-02
Amazon Neptune,0.0,2014-03
Amazon Neptune,0.0,2014-04
Amazon Neptune,0.0,2014-05
Amazon Neptune,0.0,2014-06
Amazon Neptune,0.0,2014-07
Amazon Neptune,0.0,2014-08
Amazon Neptune,0.0,2014-09
Amazon Neptune,0.0,2014-10
Amazon Neptune,0.0,2014-11
Amazon Neptune,0.0,2014-12
Amazon Neptune,0.0,2015-01
Amazon Neptune,0.0,2015-02
Amazon Neptune,0.0,2015-03
Amazon Neptune,0.0,2015-04
Amazon Neptune,0.0,2015-05
Amazon Neptune,0.0,2015-06
Amazon Neptune,0.0,2015-07
Amazon Neptune,0.0,2015-08
Amazon Neptune,0.0,2015-09
Amazon Neptune,0.0,2015-10
Amazon Neptune,0.0,2015-11
Amazon Neptune,0.0,2015-12
Amazon Neptune,0.0,2016-01
Amazon Neptune,0.0,2016-02
Amazon Neptune,0.0,2016-03
Amazon Neptune,0.0,2016-04
Amazon Neptune,0.0,2016-05
Amazon Neptune,0.0,2016-06
Amazon Neptune,0.0,2016-07
Amazon Neptune,0.0,2016-08
Amazon Neptune,0.0,2016-09
Amazon Neptune,0.0,2016-10
Amazon Neptune,0.0,2016-11
Amazon Neptune,0.0,2016-12
Amazon Neptune,0.0,2017-01
Amazon Neptune,0.0,2017-02
Amazon Neptune,0.0,2017-03
Amazon Neptune,0.0,2017-04
Amazon Neptune,0.0,2017-05
Amazon Neptune,0.0,2017-06
Amazon Neptune,0.0,2017-07
Amazon Neptune,0.0,2017-08
Amazon Neptune,0.0,2017-09
Amazon Neptune,0.0,2017-10
Amazon Neptune,0.0,2017-11
Amazon Neptune,0.0,2017-12
Amazon Neptune,0.812,2018-01
Amazon Neptune,0.752,2018-02
Amazon Neptune,0.703,2018-03
Amazon Neptune,0.6890000000000001,2018-04
Amazon Neptune,0.706,2018-05
