Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,阿拉伯联盟国家,ARB,13.1108930579909,5.48019245374824,4.77207865022406,3.62908644937873,6.6566784518331,3.16615143797144,2.45520052829529,3.30761814833609,3.24732515694024,0.999881844632398,2.09674677213106,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,加勒比小国,CSS,0.978716321457739,3.81991851870573,1.46228304677069,1.11817959628434,1.32390135121392,1.22014468892218,0.330079320674102,1.16825123657954,-2.05051393637426,0.294576117146079,1.63864383756487,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,中歐和波羅的海,CEB,..,4.04258027503064,1.55604813828722,3.20692185780575,0.743004149761632,1.3377205874275,3.04859220439504,3.83007928428599,3.14122989289736,4.72069022443516,4.31113883375609,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,早人口紅利,EAR,5.87703686458907,4.47662845353429,6.16796544601219,4.9716490552657,4.23238037670288,4.29850909173919,4.01238351476674,4.6557374195757,4.78963282660179,4.69925741870382,4.10660551686681,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,东亚与太平洋地区,EAS,5.09710989547662,4.88873433522114,7.0614511696273,4.61468213676409,4.68439892244321,4.75022654118906,4.12660292358014,4.13402311344049,4.04300698578956,4.58520868869084,4.20686184970319,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,东亚与太平洋地区（不包括高收入）,EAP,5.40792354806743,7.50467999261552,9.7766019579125,8.46853573799895,7.5091460179766,7.20088214461674,6.75932058387755,6.50970836126803,6.36845598030584,6.47242799808781,6.32392330453717,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,东亚与太平洋地区 (IBRD与IDA),TEA,5.4079235480674,7.50467999261552,9.77711191413245,8.46906353478703,7.50986460914898,7.20127980251914,6.75959915521018,6.51005712801096,6.36877957759461,6.47276926448824,6.32390035105041,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,欧洲货币联盟,EMU,3.58269963425053,3.86689259667359,2.07687496364026,1.57558790196843,-0.857964535844587,-0.24817289410467,1.39328438254789,2.09958164289772,1.89722355121495,2.44098615942872,1.91043697561828,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,欧洲与中亚地区,ECS,2.32521921487667,4.2812963471941,2.56070594711267,2.33351497503801,0.314504711962641,0.894560514981151,1.86136575900007,2.03400361742123,1.90827543259343,2.66780953839729,2.1167629435537,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,欧洲与中亚地区（不包括高收入）,ECA,-1.4067696717879,8.01130501907399,5.07979129338054,6.04202283679467,3.70054416143404,4.03565995508355,2.22952487508228,0.818800416417261,1.74327387081252,4.02785344368954,2.76757903865624,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,欧洲与中亚地区 (IBRD与IDA),TEC,-1.40676967178788,7.41695283132519,4.76898325366744,5.80205366241265,3.3339549497065,3.62945248304914,2.33389350412135,1.2240602318024,1.94005731211517,4.11579546642042,3.08147140121537,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,欧洲联盟,EUU,2.97912891192291,3.84199381520374,2.084944736588,1.71133442132974,-0.39614857365676,0.25701452154911,1.77818631136206,2.33886610781113,2.00292032535658,2.50181059299311,2.01191681668011,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,脆弱和受衝突影響的情況下,FCS,14.779819681054,1.81956984197826,6.56347553258713,-5.42948508075212,12.2842676497925,3.85517887786071,1.0839632077128,2.20762963854129,5.21189864424663,2.98009593034632,2.34960825452231,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,重债穷国 (HIPC),HPC,-0.52610465066229,2.73584494189507,5.86402237692639,4.52293595339206,5.7158651453225,5.77322759293423,5.56853068345798,4.92154470737884,4.63462025891279,5.16897374919054,4.10331580217355,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,高收入国家,HIC,3.1411195372836,4.0456184155979,2.93518071815552,1.83114471094392,1.29003489242297,1.43603107407874,2.035733491654,2.32351692740312,1.6939283114054,2.26303484938583,2.20145835942691,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,只有IBRD,IBD,2.02224862383189,5.6296404657606,7.31217018846051,5.99836681265586,5.03034730540463,4.96681544751294,4.27422626529173,3.83840307797836,4.26791760789924,4.86139050745189,4.62090396952649,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,IBRD与IDA,IBT,2.16127625288046,5.51486956369824,7.24110003137022,5.90351820904654,5.00722761211294,5.03035555561119,4.36554650267335,3.85992056093288,4.18766016662279,4.81951012206456,4.59913627497453,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,IDA混合,IDB,6.60534974287941,3.73538826249626,6.27541713074335,4.99939744568185,4.54767958964028,5.83120442986402,5.78317530038757,3.87309412704127,1.53252326856284,2.71739305754697,3.52804847781452,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,只有IDA,IDX,1.05067479681895,3.98337573207223,6.1927756976564,4.07856171939545,4.80105926202252,6.08723652649145,5.58068659459703,4.46201139414811,4.66195597217242,5.75816612843596,5.05188246713537,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,IDA總,IDA,4.05404966215421,3.85449577676604,6.23479132400442,4.54690167684274,4.67142767734352,5.95640279656276,5.68403711026045,4.16114523936741,3.06761213856326,4.22581063038558,4.29508114215231,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,後期人口紅利,LTE,0.213950448775762,6.78077239501016,7.61888411875469,6.70000673889587,5.3791743452972,5.21025087795157,4.59179673688534,3.86532065468398,3.7712238392654,4.70940022790083,4.83882883653301,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,拉丁美洲与加勒比海地区,LCN,0.346959861250667,3.79181916994436,5.84983265709349,4.39108221486633,2.78598691284483,2.75998374119834,1.00406026911244,0.0873921114982181,-0.354517170291743,1.656188213951,1.4576739589516,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,拉丁美洲与加勒比海地区（不包括高收入）,LAC,0.314983792515349,3.78314699284428,6.00904575151111,4.40771970750696,2.69739479708835,2.73050173133464,0.971010317169856,-0.0640610830211301,-0.482336544600784,1.73426969923018,1.41425918045942,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,拉丁美洲与加勒比海地区 (IBRD与IDA),TLA,0.48337001038999,3.7790300539625,6.04516522498938,4.52329520702135,2.849989171072,2.82730923438967,1.04520576126991,0.0479124592174429,-0.350490596171994,1.73413956778458,1.56572555451046,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,最不发达国家：联合国分类,LDC,0.413905813095838,4.20196493354663,6.22626552949687,3.79028080488931,4.87039334440351,5.74794123080871,5.45836328308506,4.04727151887232,3.67912797067351,4.84149529517725,4.225377689502,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,中低收入国家,LMY,2.11881612519662,5.56737042216496,7.36232476740628,5.93394049881468,5.09649490014593,5.12874260501096,4.42038447745882,3.88691146529688,4.24181359412543,4.85902297936636,4.60573519685981,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,低收入国家,LIC,0.496149015432607,2.65492806341976,6.93095744673995,3.47837101810849,3.29108983337755,6.12012999612574,5.82880569025963,2.87442585269397,3.07430589473159,4.95784123279401,4.94831990352868,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,中低等收入国家,LMC,3.86008187233078,4.31948196722045,6.84501533920341,4.99249861761353,5.17860437773523,5.64066372936487,5.65615431357296,5.58512871174324,5.56701749889955,5.55764948231226,5.54594860536911,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,中东与北非地区,MEA,13.1178054651632,5.76291908423772,5.04685619543174,3.69417240936025,3.87979182175864,2.68889674338217,2.92114646239445,2.50997564402449,4.82319030071088,1.60430524642059,2.36820853281843,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,中东与北非地区（不包括高收入）,MNA,12.9490452499578,4.44554421824184,5.27163871136086,-0.929361354001458,2.80480700162407,1.6627073415103,2.09288342347691,0.984977951265776,7.50267813808019,3.04290343380032,..,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,中东与北非地区 (IBRD与IDA),TMN,12.9490452499578,4.55516762871393,5.25295889292865,-1.01989682053113,2.77799406413509,1.658286803161,2.11111086180087,0.965836221620364,7.52509911578947,3.04214289063832,..,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,中等收入国家,MIC,2.14211952399435,5.60703958237082,7.36855045460399,5.96923594269374,5.12164221714313,5.1151741276811,4.40092403819131,3.90133726459443,4.25828372558432,4.857672766634,4.60093964821043,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,北美,NAC,1.70849759691708,4.22931386117091,2.61290888794352,1.70417631143123,2.1992154232877,1.88862674727903,2.4930154338023,2.66420558043698,1.52258181175779,2.29058241493749,2.76182883548563,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,未分类国家,INX,..,..,..,..,..,..,..,..,..,..,..,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,经合组织成员,OED,3.07895359602044,4.00474530237094,2.8863858909292,1.78796676500077,1.2712134535757,1.47332223252015,2.05239517695136,2.41949492711832,1.73298022110717,2.42666048130511,2.2102212783317,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,其他小国,OSS,..,..,8.27793100055612,7.65589927201829,3.6599840360395,3.01349990092797,2.91829554373631,2.79341260174752,2.39398481120277,2.17053607248413,2.14341323618797,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,太平洋岛国,PSS,4.16284066359924,-0.635678841796476,2.90044751473953,4.10282051504379,1.75944962362176,2.74523313384987,3.94549921460916,3.67848460255458,3.3508071796135,4.04238395834378,3.57192122674502,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,人口紅利之後,PST,2.83891638087761,3.9373588086774,2.79684827996545,1.56518203597982,1.13223844596277,1.33315568510433,1.88529359308356,2.10942802434681,1.62795091858732,2.26702511234996,2.12211491438003,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,預人口紅利,PRE,9.89127038865647,2.98754437425836,6.30406290036075,4.56702277009664,5.64162490846923,5.96283779788784,4.80065579928208,3.07087705437885,2.74634431892393,1.71313073342152,2.20516102688315,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,小国,SST,..,4.51760155271552,7.02960475493988,6.54577740024016,3.27287903694349,2.74054404642278,2.55231761288532,2.57277191558001,1.77622356145785,1.94392944005233,2.11398424866456,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,南亚,SAS,5.42836904237693,4.06288070274789,7.70266678267187,5.13725334149187,5.50173728109253,6.08731105227758,6.99230192812428,7.48002056896395,7.70780544007212,6.93576819348706,6.77063352702724,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,南亚 (IBRD与IDA),TSA,5.42836904237691,4.06288070274788,7.70266678267187,5.13725334149187,5.50173728109253,6.08731105227756,6.99230192812431,7.48002056896395,7.70780544007215,6.93576819348706,6.77063352702724,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,撒哈拉以南非洲地区,SSF,2.38263287298443,3.50380248969486,5.58408809597037,4.44641239678741,4.00371220707147,5.01946129370931,4.67035953339017,2.81584391594731,1.19162863362692,2.54586476616237,2.41197337469244,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,撒哈拉以南非洲地区（不包括高收入）,SSA,2.37906805982722,3.50582987087056,5.58382596807722,4.44397190005621,4.00572502587735,5.01874781685692,4.67047895627503,2.81431614517803,1.18919477445422,2.54450266453958,2.41103057587746,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,撒哈拉以南非洲地区 (IBRD与IDA),TSS,2.38263287298446,3.50380248969486,5.58408809597042,4.44641239678738,4.00371220707143,5.0194612937093,4.67035953339018,2.8158439159473,1.19162863362692,2.54586476616234,2.41197337469252,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,中高等收入国家,UMC,1.6562504171206,5.97557223606162,7.51676070362049,6.24401795447349,5.10580602533955,4.96898027113812,4.04947808681253,3.41195755797234,3.86991794068872,4.64656135554857,4.30456822629077,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,世界,WLD,2.91246320175344,4.39462666013884,4.27958636573598,3.11388632188054,2.51258721769445,2.65194436277218,2.83994006432333,2.8529393604575,2.56540895781401,3.16540231041313,3.03877529212566,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,阿富汗,AFG,..,..,14.3624414596815,0.426354792856571,12.7522870825788,5.60074466131904,2.72454336495028,1.45131465458005,2.2603142045464,2.66529204636834,1.03066005804328,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,阿尔巴尼亚,ALB,-9.57564016948645,6.95003613422918,3.70688068400311,2.5454053935363,1.41752599216282,1.00198792581364,1.77000029658963,2.23000017922044,3.34999968813095,3.83661965642376,4.00441323438758,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,阿尔及利亚,DZA,0.800000579981415,3.81967849559879,3.63414535334246,2.89186599464848,3.37476865068784,2.76763886677112,3.78912121166823,3.76346695783126,3.29999999975597,1.60000000052275,2.10000000000001,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,美属萨摩亚,ASM,..,..,0.442477876106182,0.293685756240819,-4.39238653001463,-2.75650842266462,0.944881889763778,1.24804992199688,-2.61941448382126,-5.37974683544303,..,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,安道尔共和国,AND,3.7813875896292,3.52836129711109,-5.35882577533336,-4.64654305163337,-1.61521818298665,0.351645001850741,2.27768315306425,0.842203518374134,1.8891243866394,1.72402223678981,1.62934547096762,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,安哥拉,AGO,-3.45009868360484,3.05462423430785,4.85921958436937,3.47198137230222,8.54214733707519,4.95459047755875,4.8226255492722,0.94357561305911,-2.58009724033977,-0.147207426247036,-2.13349325676356,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,安提瓜和巴布达,ATG,3.01164666223812,6.69174238194239,-7.20002446135504,-2.07912704683282,3.50660922205834,-0.103864693282389,4.65812743059392,4.02573680753291,5.5897408043279,3.03260611189997,4.93065090850533,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,阿根廷,ARG,-2.46721377637459,-0.78899893905691,10.1253981561002,6.00395169280579,-1.02642045443208,2.40532378079436,-2.51261532081396,2.73115982828946,-2.08032784377811,2.66859037935303,-2.51458960248539,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,亚美尼亚,ARM,..,5.90000000103537,2.19999999752649,4.69999999879775,7.20000000365837,3.3,3.60000000058993,3.19999999896625,0.199999999825991,7.5000000006513,5.2,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,阿鲁巴,ABW,3.96140172676485,7.6165897041888,-3.68502958088573,3.44605475040258,-1.36986301369863,4.19823232323233,0.848227809754619,-0.450585761489947,-0.211225105612556,1.33051103719384,..,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,澳大利亚,AUS,3.56894443347744,3.93310233186104,2.06752009293855,2.46272464735648,3.90090002283101,2.61572247679898,2.56870704342289,2.33607548109676,2.84675495108566,2.34258228676258,2.83494813296824,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,奥地利,AUT,4.34564156052724,3.37572197324998,1.83709459152502,2.92279763636382,0.68044437424868,0.0255041006158336,0.661274652949004,1.14298010071532,2.03957498344849,2.55088075977935,2.72908309897117,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,阿塞拜疆,AZE,..,11.0999992535407,4.7888327097976,-1.57299762108386,2.20293902267818,5.84267326989973,2.79728938165775,1.05075098242399,-3.06420003538679,-0.282011196847733,1.41287352692132,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,巴哈马,BHS,-1.5962490864956,4.14924301720671,1.53877740677106,0.6128974521461,3.0866868599452,-0.410428618068195,-0.147988573034226,1.04495952423387,-1.68954985564559,1.43719133908084,..,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,巴林,BHR,4.43799717642636,5.29999479407712,4.33440708785902,1.98382325562152,3.73225152129817,5.41650371529137,4.34984232980895,2.86196782508222,3.47092370171953,3.80352226237173,1.77769375269004,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,孟加拉国,BGD,5.62225816160702,5.2932947184604,5.57180227396866,6.46438388047517,6.52143507837333,6.01361036536019,6.06105935903958,6.55265279631962,7.1134894741232,7.28418409195113,7.86370889257542,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,巴巴多斯,BRB,-3.29996700033,4.45305951383068,0.26544622425628,0.657294139127245,0.281153636858349,0.00904404449670437,0.018086453246525,0.904159132007237,2.00716845878137,1,..,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,白俄罗斯,BLR,..,5.80000344007456,7.79826682269731,5.37870744981015,1.68713553642841,1.00347084085645,1.72638485417005,-3.82957055828382,-2.52644643552361,2.53218350023035,3.04990554989585,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,比利时,BEL,3.13740245214575,3.63363580186243,2.74423108261561,1.79830621979427,0.234778700910667,0.200661827638712,1.25467698401434,1.73958044796446,1.45255222408282,1.73438965580127,1.43783467602618,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,伯利兹,BLZ,11.4433887289319,13.0195773748259,3.38347170641828,2.16260682157193,2.93781262796161,0.851934627513558,3.6923714654517,3.43195048353593,-0.588023649731511,1.43728894631943,3.04964379717087,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,贝宁,BEN,8.97613436064626,5.85999210110583,2.11019929660023,2.96275035081007,4.81647824066904,7.18971631205676,6.35183194111322,2.0958083832335,3.96485991037314,5.83782330470896,6.85800227090556,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,百慕大,BMU,0.0192122958719381,9.31715557653585,-2.09411353414293,-3.33949441020565,-4.8345401709793,-2.51115443098975,..,..,..,..,..,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,不丹,BTN,10.8764346909591,6.93302423977509,11.7308543603364,7.89091389329108,5.07170981496216,2.14249655359879,5.74545516756977,6.64456425820161,8.02210122067797,4.62910139072935,2.29064819273836,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,玻利维亚,BOL,4.6357859096007,2.50780755336397,4.12671936920815,5.20409594656597,5.12227466098376,6.79601170559745,5.46056715368503,4.85718801458208,4.2639195041269,4.19520936722277,4.22362493214148,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,波斯尼亚和黑塞哥维那,BIH,..,5.50000043583101,0.872151022572723,0.958953087750629,-0.821729266233604,2.35103401437631,1.14803801103687,3.08822376132143,3.14565809237735,3.16355948711239,3.06613484784417,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,博茨瓦纳,BWA,6.77282194932553,1.98769585438754,8.56363174773267,6.04831636706808,4.45616721309787,11.3434242527752,4.1492898931352,-1.69796561588223,4.30377335257066,2.90753491024356,4.45355960085716,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,巴西,BRA,-3.10235594875007,4.38794944267383,7.52822583005563,3.97442307944702,1.92117598576537,3.00482266944432,0.503955740242247,-3.54576339269425,-3.30545431266852,1.06386125924512,1.11757918028799,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,英屬維爾京群島,VGB,..,..,..,..,..,..,..,..,..,..,..,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,文莱达鲁萨兰国,BRN,1.08942053548755,2.84942185782728,2.59896574643226,3.74531835205994,0.912841670964411,-2.12602851740175,-2.349746749517,-0.566814608844453,-2.4655149233665,1.32875142237043,0.0523466726926927,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,保加利亚,BGR,-9.11737709653305,4.76577106392688,1.32408780093829,1.91490585291416,0.0309698686798754,0.493921421234305,1.8375211479416,3.47118604090714,3.9367581489791,3.81124815844305,3.08115723374425,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,布基纳法索,BFA,-0.60292848001005,1.82024189276156,5.37337312603061,6.62686519230525,6.45269875497425,5.79258931687122,4.32683735691617,3.89454805671508,5.93413510489553,6.30209605892456,6.5098030396815,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,布隆迪,BDI,3.49982214003701,-0.856864058424151,5.12416330338039,4.03260249625296,4.44670822214543,4.9241952612883,4.24065164368079,-3.9000030859375,-0.600020000546493,0.500009998779461,1.59997661445593,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,佛得角,CPV,0.692171874341184,14.2848688321225,1.46679009706938,3.96888634471986,1.08191827877127,0.802797600574223,0.611212666207877,1.00686370684559,4.70579150927118,4.01325724418756,5.52056447484614,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,柬埔寨,KHM,..,10.7119948019697,5.96307857538696,7.0695699458918,7.31334550530008,7.35666514887974,7.14257110074294,7.03608717929632,7.03096677590116,7.01503010998164,7.52044442610649,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,喀麦隆,CMR,-6.10569764608267,3.55337436416127,3.4225076411544,4.12927716056967,4.54326501566736,5.40426570971735,5.88405932668046,5.6514637436283,4.64848155096477,3.54908731821561,3.85989699559069,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,加拿大,CAN,0.16352306970289,5.17876294444093,3.08949463821517,3.14688136494657,1.7622782464354,2.33017476954971,2.86845396944616,0.689906521218902,1.10709938326161,2.97856596293016,1.87856366177211,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,开曼群岛,CYM,..,0.999997811389036,-2.71563682344265,1.16906269526342,1.22975368307725,1.27933059281749,2.65452932151373,2.83312242670047,3.09628240719829,3.03934746728503,..,..
GDP 增长率（年百分比）,NY.GDP.MKTP.KD.ZG,中非共和国,CAF,-2.14752806574087,-2.48943244028874,4.63081843223307,4.19461533741989,5.05376125356918,-36.0374260757551,0.117267102913047,4.5628084403442,5.00628582386908,4.45728316184176,4.34060998344907,..
